Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025
Armenia,ARM,"ICT service exports (% of service exports, BoP)",BX.GSR.CCIS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.1481481481482,61.9604974396489,38.5664335664336,24.3855564200845,14.1676119919276,20.2649910948947,23.2294162376885,12.0727822241151,15.6716251176139,13.9036933363656,10.3834263223763,11.5581932303964,11.451689521293,9.08892603993218,10.9879471513392,13.3285536389312,12.0000570313372,12.583808414648,7.76521124519347,6.97127301020565,7.27383176733209,8.0129783350626,8.62383586985007,10.3480559893755,10.4624476833244,10.7050542617707,10.6412555361173,28.8556898152257,21.6852962886648,16.0670032676607,18.353614927424,20.1631222184293,
American Samoa,ASM,"ICT service exports (% of service exports, BoP)",BX.GSR.CCIS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Antigua and Barbuda,ATG,"ICT service exports (% of service exports, BoP)",BX.GSR.CCIS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.37366177539433,4.42825694660959,4.94659084870063,7.10787302361502,8.3682008368201,8.86629411155955,6.47744603487244,3.31531877094969,2.84141617508299,1.75562781714289,1.40028465015982,1.13933226764993,1.10061984447157,1.06789356172545,1.23628531779306,0.960443238648022,1.11943668952958,0.889381600675683,0.881727903363923,0.968723176887364,0.887413016753254,0.865153843129416,0.880751350837301,0.859911591215153,0.915337466115274,0.748968478910918,0.647485663662127,0.912605827998773,0.773953787980231,0.44749591930452,0.491174545156336,0.519373285244576,
Australia,AUS,"ICT service exports (% of service exports, BoP)",BX.GSR.CCIS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.69676372084399,4.87727934473576,4.42597782805267,3.81790396577025,3.6555983862349,4.96916097398081,6.23557059369207,6.44644049357326,6.07595378806028,4.6035529013505,5.27322920331627,5.10444873600436,4.73126442984499,4.09674550847431,3.97131922452705,3.83590537546618,3.66212127990896,3.75434501282163,3.55625876406972,3.61956747292406,3.71502796948963,3.97880538189997,4.00269341940975,3.48225072552904,3.3910413179373,3.12846845889695,3.34590837120138,3.28826166040525,3.86127547831478,5.18824275459087,4.09783060678457,3.23730789452169,2.98037157487473,
Austria,AUT,"ICT service exports (% of service exports, BoP)",BX.GSR.CCIS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.99282616763944,6.55008230389135,6.55075057851388,6.60356644522693,7.19586963550479,6.99614039382861,7.56017225794456,8.66027089352987,8.84412280495932,9.52672626702795,9.4056570567815,9.43717103559784,9.73353489026432,10.2239777739519,11.0970526757044,13.790753531074,14.0901636229717,12.6681761835011,12.6919247443815,12.53916861,
Azerbaijan,AZE,"ICT service exports (% of service exports, BoP)",BX.GSR.CCIS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.83622060035042,5.03430347858713,3.71625179931889,4.73884781900845,6.17002219712606,6.19937790643959,4.81901521921396,6.27233017941995,5.2423234396983,6.81241121662584,4.81590375745151,0.372731934466309,0.325885759280152,3.31876200875718,3.85681408726239,3.40015776077547,2.45070842870421,1.98315818018177,2.75630894112526,2.95820891979612,1.95351650522751,1.66742592639225,1.41403140789504,1.6816338824927,1.55074268009225,2.48115245605668,2.53281334515058,2.66006603395474,2.20769612616225,1.36999947912043,
Burundi,BDI,"ICT service exports (% of service exports, BoP)",BX.GSR.CCIS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.71663458527675,5.80713504700309,11.290496516954,23.2466696210291,13.2070949873552,4.97282895823543,3.22018012133984,3.97651804735773,3.9290135798891,4.88025400715623,2.98812920592174,3.96472080879955,3.81931032106719,2.83883189635632,
Belgium,BEL,"ICT service exports (% of service exports, BoP)",BX.GSR.CCIS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.20888413372754,7.0159188448586,6.79730260841998,6.9842107946025,6.93457774802206,8.0734914469632,7.11250438041063,8.12521386365238,7.81647528774482,8.91827218005708,8.51325999200101,9.3854777207722,9.4278170606823,9.98604274490769,10.1314076806664,10.7399503250912,11.4486105366345,11.9117281586399,12.8507657947192,13.4777555110244,13.0128876092895,14.1911303409749,14.6697052675351,
Benin,BEN,"ICT service exports (% of service exports, BoP)",BX.GSR.CCIS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00293602978308614,0.00249595966529181,0.00261586843925664,,0.00193682559127653,0.246250225890007,0.0619516675640579,0.0504127349372625,3.68189425401351,3.83746178047594,3.9442658092176,2.12410347772585,3.06709199211289,2.54474636001113,3.68058829075139,2.45402448034185,2.41397471910113,2.78753485641603,5.43950380166162,0.774308727061363,0.670507917768139,0.169665366218379,8.74916868684701,12.6850434789421,11.6140471406795,14.8868879522993,13.7549698428583,8.70524984000684,8.04768674864117,1.35975929065299,0.837958791363077,3.2326402931416,0.118118539960545,1.90932820693184,2.83190861719931,3.04090040864194,,
Burkina Faso,BFA,"ICT service exports (% of service exports, BoP)",BX.GSR.CCIS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.598237703710251,0.641451006414509,2.53891050583657,11.0299320690631,17.8388339291158,17.7167780780354,41.8390968702516,19.3574364488635,14.799234411596,10.9455648855303,10.9647262497295,10.7672702373707,10.5405721720893,10.5404249267058,10.5480616944802,11.0546607848114,11.0634530821302,10.5251641153989,15.1575780444903,,
Bangladesh,BGD,"ICT service exports (% of service exports, BoP)",BX.GSR.CCIS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.77099425183154,5.43778726357623,4.05300464282839,6.13009423929978,3.03689018650018,1.77087068939555,4.08281307139177,6.67263531952446,5.5313377269734,2.53515096593526,5.45140382028819,4.56160010906887,6.27503348959966,11.0142138062166,12.8114683999933,18.602300375972,15.2851808324726,12.7279078386316,13.7690615945398,14.9012685364535,17.6065224204496,13.6392523084014,10.7937749495878,8.23176947044082,6.72914895537018,8.27475453669618,8.75859756021409,10.0420735251627,9.51203440588108,
Bulgaria,BGR,"ICT service exports (% of service exports, BoP)",BX.GSR.CCIS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.71823658269441,1.55385707621551,1.64178445988229,2.31480899943119,2.76980558269941,2.29665442944929,2.01490397992667,2.65153209006138,3.95866341794182,3.8325847297065,4.19526210058394,5.53461674562357,5.38988760062627,8.80581253419115,10.031710816644,10.0848318766789,9.87693213979279,9.56439052242148,10.7920645312712,12.2183784804407,12.3486584469108,13.6103084036586,16.2925512573075,22.0185368035743,22.8301917948464,22.1605074658282,23.2041026465047,25.5505150604287,
Bahrain,BHR,"ICT service exports (% of service exports, BoP)",BX.GSR.CCIS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.7622998513918,20.2066337709105,18.3205939216872,18.106936416185,17.8699993207906,19.3266227004512,18.8854683671546,19.0122659780504,7.67634854771785,7.61216444527877,7.60518803524885,6.4238391267548,5.49684409083215,6.6960311138185,7.39252711932503,7.46185544047226,7.81525497469721,7.46205902374568,9.79848400813457,8.59334863170873,8.26225513168993,
"Bahamas, The",BHS,"ICT service exports (% of service exports, BoP)",BX.GSR.CCIS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bosnia and Herzegovina,BIH,"ICT service exports (% of service exports, BoP)",BX.GSR.CCIS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.72554146971937,6.11008738042739,7.77873076609745,8.98283604423304,11.1785137813809,12.3618523556356,11.7326594763805,11.7252897478788,10.6659886650717,7.01603369001235,7.01494811632934,7.6809430578551,7.43273812859109,7.84789469189302,8.32270285984453,7.77883075432969,7.7167018560585,7.23192002568777,7.61235587599488,8.00805312694543,8.77856320105034,9.68309734469817,21.1508641636401,17.0860730979033,14.0129723094317,13.0524605495243,13.5766902871611,
Belarus,BLR,"ICT service exports (% of service exports, BoP)",BX.GSR.CCIS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.29799891833423,3.22195704057279,1.88800686547951,1.96035242290749,3.42838484980409,5.17021276595745,6.32122979061755,5.23456790123457,5.08253692441355,5.18617021276596,4.97007393498416,4.92279467971258,4.98228237202749,5.64802693098934,6.078634973,6.53756173641799,8.29151094500801,8.07572936064556,8.093763821,9.40274351440109,9.90966003645297,11.3627503992556,15.0183861998864,16.8451023402432,18.4233162981329,21.0126725503508,25.0210020846514,30.7273885930174,31.4053956639542,,,,
Belize,BLZ,"ICT service exports (% of service exports, BoP)",BX.GSR.CCIS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.12602870892387,6.75308344502507,7.87669990933817,5.69500870574579,3.84478462086152,4.74768781437158,4.11016642197185,3.18137250053784,2.50188542033203,2.53922741147398,2.23366802973301,2.45302187885554,2.4460621645655,3.06362056174819,2.98969247443903,4.64012081125582,3.9384077871048,3.74951570371927,3.13737516970529,2.32448544939295,2.10694511631605,1.72581331594271,4.98121875623977,3.76085216424523,3.34210595090441,4.31279909604743,10.8241374274999,12.3084755715347,10.7471787896704,10.0270257343873,10.0027782148162,
Bermuda,BMU,"ICT service exports (% of service exports, BoP)",BX.GSR.CCIS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.38800861641263,6.77401275947783,6.91282275407536,7.42808166730975,5.89290223223739,5.36800160459089,6.09568185788039,5.85496399729775,4.86326523,5.71894872547087,5.31757639011161,4.84726660953722,4.96180645466504,4.98244463287174,6.41874193601322,2.77233638086434,3.14451857416084,2.53443978284008,,
Bolivia,BOL,"ICT service exports (% of service exports, BoP)",BX.GSR.CCIS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.824604743083,15.9034653465347,13.0121271714192,10.4251024379631,9.33620081761517,6.38325339400688,5.57683520035818,6.2762835387161,5.45980406120185,6.12278429287407,8.07620967051054,8.05985373617385,8.82618416119312,8.97746212116426,8.74964612278829,8.07368824781983,8.27456261380175,7.44651900439634,6.44932451740649,5.53291447826876,4.92346880320689,5.86297178717563,3.03860798905084,11.6433157730719,12.0089182177541,5.87660882883138,4.49393376753799,4.33936656750337,
Brazil,BRA,"ICT service exports (% of service exports, BoP)",BX.GSR.CCIS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.05766809367917,,1.28769356153219,4.85294117647059,0.397100286972347,2.21200996239015,0.316797076934576,0.417218072102933,3.04735965430186,1.92028818146267,4.89162556833908,2.47350820052312,2.16330481064483,1.64207158314571,1.92191164481252,2.28921946587562,2.13494550048736,2.03315744678591,1.43659763435342,1.91565975312062,1.8811391183743,3.66210415949383,4.66664170620766,5.45703084926473,6.57356373822204,7.68841772324128,7.79155072187296,9.27436242667849,10.4839137256087,11.6014480812492,12.7458377115322,12.8530444076812,
Barbados,BRB,"ICT service exports (% of service exports, BoP)",BX.GSR.CCIS.ZS,,,,,,,,,,,,,,,,,,,0.904599694427161,1.28929097878379,1.06664161674991,1.16583444168483,1.54578487633576,2.22262604236073,1.7764507466694,1.6737666821916,1.83048525807377,1.82324874661311,2.43613447033217,1.978049225,1.79415402938591,1.99271400033487,3.26685522132893,3.10932709140385,5.00927499091199,5.45828531852466,4.94243047180084,5.45991994022167,4.9868325722726,4.22419382861438,3.84892367780053,4.27488869362544,4.36139534632407,4.14232394598967,4.48830951793724,4.35951031546797,3.21370557065331,1.28641283215749,1.49139437791056,2.2791252396802,2.48399488620169,1.07589871890541,1.4115937406983,1.06918181924797,0.940522600244444,0.805898470053953,0.663706997456298,0.225770564803364,,,,,,,,
Brunei Darussalam,BRN,"ICT service exports (% of service exports, BoP)",BX.GSR.CCIS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.546888146665964,0.695290077255328,0.830046220327671,1.27505982918866,1.55695113851046,1.7593688194538,2.25532813765211,2.41747931052428,2.37102487154297,,,,,,0.0124597982674343,0.00301353174143398,0.00515406664658179,0.175412931084323,0.149609984839474,2.08888615629109,3.83981485000335,2.0643169278479,10.0946433719743,3.60783930779079,
Bhutan,BTN,"ICT service exports (% of service exports, BoP)",BX.GSR.CCIS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.06149923288026,1.6299129177195,2.02969546171131,1.54060390469976,0.922198481323637,0.657362554518059,1.180194433,0.473230031304743,0.347244613556285,0.316280239888485,0.63263976075642,0.254512086940029,0.681612246951809,1.41148193319649,1.31904027011223,7.81652448456581,5.44482698574031,0.705040537032698,0.447055216258853,
Botswana,BWA,"ICT service exports (% of service exports, BoP)",BX.GSR.CCIS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0256541816316059,0.0235682300259251,0.125250501002004,0.129421915444349,1.30078046828097,1.08063175394846,,0.0173321743799186,0.206012137912082,0.189344476364586,0.118653529882162,0.71362814732188,1.14633278399793,0.735444215466501,0.473785177894429,1.18468196164003,1.01425785983143,1.79512438280242,2.42423769099044,2.91914415391295,3.37954137824195,1.43381328818766,1.04760409192025,2.12929850068812,2.68292929793238,1.2586819749086,1.39543021557454,1.99916350968585,2.60874687727181,1.83584039902408,5.41482658676646,3.47936976844103,3.48643861013996,3.85309914378018,3.7792558648578,
Central African Republic,CAF,"ICT service exports (% of service exports, BoP)",BX.GSR.CCIS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada,CAN,"ICT service exports (% of service exports, BoP)",BX.GSR.CCIS.ZS,,,,,,,,,,,,,,,,,,,,,,2.15920918244539,2.67725470681837,3.05755289829815,3.49629983502993,3.28119341470742,6.13435963241118,7.16792492580442,7.18855944410346,7.46823210104379,7.5592344713913,7.60475509005172,7.35938382796104,7.69021050142762,7.57142461600343,7.63922165667225,7.28991849650869,8.28942570851254,8.65885204070116,10.0052529441236,9.86436196631488,10.5040917567565,9.96023230908758,10.7734682858383,8.60529200006194,8.85027468756767,9.23736971334194,9.26434348230599,10.2760828729251,10.8841247013254,10.9440987301836,11.7420548074207,11.3219819190981,9.55939580147428,8.99388723512204,8.60034408651586,8.20562037854801,8.49564421892628,10.0062633713473,11.6770691777618,14.55803444,16.4399823293577,15.1445109066633,15.2209353083081,14.4447899140379,
Central Europe and the Baltics,CEB,"ICT service exports (% of service exports, BoP)",BX.GSR.CCIS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.2622253989738,3.33419016128123,2.28681637346302,2.61689763638982,2.71328606753738,3.08558339863477,3.07696218276951,3.53123931066968,3.42756625569418,3.50065564512606,4.00937279948347,5.08845695051099,5.73774594060368,5.83113164218841,6.24246532920172,7.14099816232831,7.43868529285628,7.76504620714409,8.39132960827182,8.84028993911134,9.31014506749361,9.93941215554614,10.9763873772847,11.4743949383056,12.095044412369,12.6099067194357,16.2581278479527,16.0079069408651,15.8261550635508,16.1266146334063,16.8293546990847,
Switzerland,CHE,"ICT service exports (% of service exports, BoP)",BX.GSR.CCIS.ZS,,,,,,,,,,,,,,,,,,3.00705078176946,2.62333928852115,2.62507702108937,1.77615811994056,2.16592926775213,2.32887437901712,2.06066219032183,2.16664926386133,2.44634202630972,2.82809611829945,2.78940642488874,2.48950337164426,2.25924609245495,2.31795122258634,2.1096969872874,2.3269646657567,2.15258226500523,2.1067778108564,2.07850804632276,2.01852637444045,1.99832017091415,2.383567141,2.91949602329407,9.97764007407032,10.2028394584828,10.8557457078363,10.5868722549856,10.9824504124193,10.1565008765257,9.52444470308043,8.44645196494288,8.51521542203495,9.44550945819553,10.0338312643621,10.0056043272778,10.0478691857529,10.6958325998483,11.6798737116925,12.0380749058058,12.057610884672,11.7839919960586,10.3644352583493,9.58009217619969,11.0408472814464,10.1907768516811,11.3579413918961,12.5150494246891,12.7476065696781,
Channel Islands,CHI,"ICT service exports (% of service exports, BoP)",BX.GSR.CCIS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chile,CHL,"ICT service exports (% of service exports, BoP)",BX.GSR.CCIS.ZS,,,,,,,,,,,,,,,,0.403225806451613,0.336700336700337,0.239808153477218,,0.509554140127389,0.316706254948535,0.426621160409556,0.961538461538462,1.63111668757842,1.9578313253012,0.144400161728181,2.57429927189595,4.18181818181818,0.422057069455913,0.136874694476128,0.941507494183215,1.46706164480181,1.49576271186441,2.09567741678928,2.70784182541639,5.3706981907648,6.12274786258203,5.59846551305084,5.78904877817987,5.50226451143929,5.89479050001344,4.04843764406708,5.12168230713628,4.97472210350228,4.61652498201513,3.51002367707795,3.008992575,2.73863427728681,3.01344332053575,3.16005266835831,2.80551052741032,2.83700534515946,3.5052346526527,3.1806101222584,3.51650624239057,3.70297574878314,4.00467248109111,3.76942660286085,4.0637779416345,4.52527243942322,6.8357864164009,8.4926102592581,5.99142162851181,5.84854596659522,5.66245224602403,
China,CHN,"ICT service exports (% of service exports, BoP)",BX.GSR.CCIS.ZS,,,,,,,,,,,,,,,,,,,,,,,1.07484076433121,0.887454618797902,1.13838491639986,0.425531914893617,0.391951920564411,0.270453008789723,0.494030465212021,2.56354551379535,2.71562766865927,3.16664278549936,3.7733809060439,4.2079871348164,4.24789410348977,3.95043465078959,1.52905198776758,0.618592528236316,1.52775773898267,1.29369042215161,2.16166533242613,0.812349487842502,1.16307922890652,3.01773406224249,2.76429823931052,2.96349273888181,3.92850336173259,4.0787141301682,4.78939094868269,5.37005274181505,5.87444082138679,6.91800088794241,8.05993843655599,8.25988435006095,9.20546024522586,11.2921105625466,12.2034646075309,12.6067554934971,12.8542282709365,14.301697198836,17.0321611541755,14.9436992366028,15.0052134014711,17.6348809089749,16.9375279540385,
Cote d'Ivoire,CIV,"ICT service exports (% of service exports, BoP)",BX.GSR.CCIS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.72896534513856,9.72898152420309,9.81185511280319,9.73199806054878,9.18977223452808,8.83416968707681,9.25002906925354,8.80467000232171,9.81195017354337,10.2966074738517,10.4037736836644,10.7262428087141,14.574814010964,13.9365815216967,13.3063777429922,16.1818250643084,13.8184335908388,9.04993189850152,10.1391969280678,9.87269575792785,
Cameroon,CMR,"ICT service exports (% of service exports, BoP)",BX.GSR.CCIS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,0.105074479263243,,0.658424171482918,0.0988402741170268,1.92215281114849,0.550074216362524,0.537783959202597,0.62330623306233,0.762195121951218,0.789837425129992,3.42918476952642,2.15969566973546,1.04643371444092,0.604383980612453,1.21960815968257,0.424269444495228,2.4795636197065,3.34958791447112,4.81332427858181,5.79429132126808,4.17038232737701,3.29708991606494,6.62174305036072,4.84453533565313,3.24126787056765,5.1921374867696,5.8928900111761,5.39927852599909,5.28129549488464,6.32110194066475,7.21887219951956,6.79287970031202,6.80062421880686,6.32217920186948,8.75036648013867,3.65152709688502,4.10449456493444,9.45307931673646,10.479456496953,
"Congo, Dem. Rep.",COD,"ICT service exports (% of service exports, BoP)",BX.GSR.CCIS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.30419580419581,13.2825132825133,15.8766564729867,12.2434194638976,14.2329589167564,17.3443129181678,10.0622126048147,15.4759488703471,5.86855073010717,3.4622479593352,4.65023348696668,4.53457082126078,6.07368891269394,3.03532520396179,1.49424178855459,2.65929597626684,2.40948899961127,2.77794231699552,3.41580400885603,1.26372827938891,
"Congo, Rep.",COG,"ICT service exports (% of service exports, BoP)",BX.GSR.CCIS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.162709689247411,0.495776326148478,0.35064801127574,0.906418422341987,0.261369576581286,0.667743561779142,2.01147517663238,2.26706830805663,2.74822695035461,4.81231953801732,,,6.66675612930929,11.947034688549,4.71709975761938,3.35968294681038,12.9523789060542,8.18281704801744,3.93858128772845,1.36763505356754,0.766149139191509,6.38700321556924,,,2.67134827847873,1.64817631998813,5.46432892689928,,,,
Colombia,COL,"ICT service exports (% of service exports, BoP)",BX.GSR.CCIS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.6025876044235,15.3704515541281,11.4106482566104,11.0966259478189,8.70408451699522,8.2431609515141,8.53667775502587,8.15158231781743,7.80816626832089,7.10094722595556,7.46394357491593,7.28420106013795,6.53834410151018,7.95042850091517,8.40304264085457,9.28229562429316,7.74993372321426,8.38731618804967,8.34506289071306,7.67464361812657,7.04590803186193,6.12480712186722,5.82495126267622,5.70715167473877,5.38254088135541,4.94298555338194,9.03565489505916,8.04936225338892,11.4554976662974,11.0173150617141,11.4407204434867,
Comoros,COM,"ICT service exports (% of service exports, BoP)",BX.GSR.CCIS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.5214465937763,18.4903288876475,24.1138528907035,23.30870277,25.8901379094026,18.4702507094112,25.0085892744425,24.2914139967083,24.2450399180453,22.2269673201836,,21.831915460224,22.8276904346551,22.7795662202017,20.759889023813,19.1124776941168,16.9693516196054,38.2964238088844,8.02386853131954,10.7190207458257,11.6872752233132,,
